t,x_gt,y_gt,vx_gt,vy_gt,psi_gt,ax_imu,ay_imu,omega_imu,Bx_gt_nT,By_gt_nT,Bz_gt_nT
896.0,504.8867631187009,495.8117541914646,-1.2216089061816149,1.0467807614358264,-3.8500713990956372,-0.0007627044453839295,-0.00029361581321449336,-9.864423983108166e-05,20000.0,-5000.0,66255.75779581803
897.0,503.665124440686,496.8586370174965,-1.2216610072071603,1.0469593788317866,-3.8501346299509334,-0.0009416002638513297,-0.002085684542516236,-0.0001201723444779157,20000.0,-5000.0,66177.60303640006
898.0,502.4434411042866,497.9056729491282,-1.2216982226788673,1.0470869689046367,-3.8501797901020254,0.0004683310282760032,0.0003521481282799474,-3.811139233023664e-05,20000.0,-5000.0,66099.58585205482
899.0,501.22172799532825,498.9528109553058,-1.2217205521432675,1.0471635254358773,-3.850206884294666,-0.0016121879670308367,-0.0004692617447038847,0.00020136839893235793,20000.0,-5000.0,66021.71084545694
900.0,500.00000000000006,499.99999999999994,-1.2217279953283082,1.0471890446942496,-3.850215915375906,0.00040533872644705273,-0.001547805655666821,0.00015391712827687596,20000.0,-5000.0,65943.98258434632
901.0,498.77827200467163,501.0471890446943,-1.2217205521432675,1.0471635254359057,-3.8502068842946797,0.00012155725541450772,0.0010781612305870785,-1.5394510103471482e-06,20000.0,-5000.0,65866.40560125261
902.0,497.5565588957135,502.09432705087175,-1.2216982226788389,1.0470869689046367,-3.850179790102037,-0.00012359017803747872,-0.0014622460436709533,-0.00011299078231223427,20000.0,-5000.0,65788.9843932283
903.0,496.33487555931396,503.14136298250355,-1.2216610072071603,1.0469593788317866,-3.8501346299509334,0.0016967073061856105,0.0006758390836124767,0.00021924461105252206,20000.0,-5000.0,65711.72342159082
904.0,495.1132368812992,504.1882458085353,-1.2216089061816149,1.0467807614358264,-3.8500713990956372,-0.0005876470248279181,-0.0009333159353679569,6.621557465020034e-05,20000.0,-5000.0,65634.62711167315
905.0,493.8916577469507,505.2349245053752,-1.2215419202370583,1.0465511254222974,-3.8499900908908216,0.0022174518918860486,0.0014107384379104717,-0.00012272216078222772,20000.0,-5000.0,65557.69985258265
906.0,492.6701530408251,506.2813480593799,-1.2214600501896768,1.046270481983413,-3.8498906967903332,-0.00014517144207284362,0.0004735064100569286,0.00019636570655208176,20000.0,-5000.0,65480.945996968694
907.0,491.4487376465714,507.32746546934203,-1.2213632970370725,1.0459388447973197,-3.8497732063453887,-0.0012240974860209003,-0.0014056492967736314,0.00025312829023778485,20000.0,-5000.0,65404.36986079796
908.0,490.22742644675094,508.37322574897456,-1.2212516619581777,1.0455562300275005,-3.8496376072025953,0.00019180237546661925,-0.0013619997703331885,-0.0001547290187229702,20000.0,-5000.0,65327.97572313823
909.0,489.006234322655,509.41857792939703,-1.2211251463131418,1.0451226563220928,-3.8494838851016224,-0.0009855037710711934,0.00017079583207409773,6.1030560955884625e-05,20000.0,-5000.0,65251.767825949995
910.0,487.78517615412466,510.46347106161875,-1.22098375164353,1.0446381448128932,-3.8493120238722884,-0.0006331072592356241,-0.0007828818219659751,0.00016730832838596186,20000.0,-5000.0,65175.75037388581
911.0,486.56426681936796,511.5078542190228,-1.2208274796722662,1.044102719114278,-3.84912200543139,0.0005766847731712185,-0.0007370117447830903,0.0002897555463777335,20000.0,-5000.0,65099.92753409744
912.0,485.3435211947801,512.5516764998473,-1.220656332303406,1.0435164053221513,-3.8489138097792965,0.0007564740163875373,0.0007115786367063379,0.00015364517050081328,20000.0,-5000.0,65024.30343605086
913.0,484.12295415476115,513.5948870296671,-1.220470311622364,1.042879232012524,-3.848687414995875,-0.00045369296516609527,-0.0014413379999739487,0.00013280879759679205,20000.0,-5000.0,64948.8821713482
914.0,482.9025805715354,514.6374349638724,-1.2202694198957715,1.0421912302404621,-3.8484427972364137,0.0012353777654182095,-0.0006184398093806527,0.00034348457487050474,20000.0,-5000.0,64873.66779355759
915.0,481.6824153149696,515.679269490148,-1.220053659571363,1.0414524335382112,-3.8481799307268316,0.0014271776741178065,0.00022878213879280718,0.00021420747552744062,20000.0,-5000.0,64798.664318050025
916.0,480.46247325239267,516.7203398309488,-1.219823033278118,1.0406628779135758,-3.8478987877585835,0.0017320304587456587,2.6689577569684667e-05,0.00035719283723148926,20000.0,-5000.0,64723.87572184335
917.0,479.24276924841337,517.7605952459752,-1.2195775438261762,1.0398226018484138,-3.847599338683395,0.0008035901126511724,-0.0010316372928984691,0.0001714419828318301,20000.0,-5000.0,64649.30594345358
918.0,478.0233181647403,518.7999850346456,-1.2193171942067522,1.0389316462965894,-3.847281551907421,0.0016859516378437444,-0.0012167797017363653,0.00016007636307056075,20000.0,-5000.0,64574.95888275294
919.0,476.80413485999986,519.8384585385684,-1.2190419875920782,1.0379900546820977,-3.8469453938851497,-0.0016736833889161922,-0.002775519615339439,0.0004385717432973798,20000.0,-5000.0,64500.83840083474
920.0,475.58523418955616,520.8759651440098,-1.2187519273355178,1.036997872896734,-3.8465908291127087,-3.3185919710820714e-05,-0.0021161083583386094,0.0003949512265200148,20000.0,-5000.0,64426.94831988534
921.0,474.3666310053288,521.9124542843618,-1.2184470169713393,1.0359551492979335,-3.8462178201210593,-0.0005894839574835333,-0.0007368270109136097,0.0004960942341238039,20000.0,-5000.0,64353.29242306244
922.0,473.1483401556135,522.9478754426057,-1.2181272602147715,1.0348619347067256,-3.8458263274688167,0.00045119105924429435,-0.0012618519235216177,0.0003350260723178072,20000.0,-5000.0,64279.874454380304
923.0,471.9303764848993,523.9821781537753,-1.2177926609619476,1.033718282404834,-3.8454163097343805,-0.00025237576142405173,-0.0010909077136202236,0.00032117531981675396,20000.0,-5000.0,64206.698118601154
924.0,470.7127548336896,525.0153120074153,-1.2174432232898482,1.0325242481321766,-3.8449877235079373,0.00018402529011928316,-0.00013821412027241638,0.0006058241403518282,20000.0,-5000.0,64133.76708113343
925.0,469.4954900383196,526.0472266500396,-1.2170789514563296,1.0312798900843063,-3.8445405233830705,0.002329435239500686,-0.0025044864827743862,0.00026857723805584596,20000.0,-5000.0,64061.08496793604
926.0,468.2785969307769,527.077871787584,-1.2166998498998396,1.02998526890957,-3.844074661948044,0.0002099796705054861,-0.001565384675510568,0.0006296638431306803,20000.0,-5000.0,63988.655365429186
927.0,467.0620903385199,528.1071971878588,-1.2163059232396165,1.028640447705925,-3.8435900897763977,0.0008317438456104515,-0.0011736003017777609,0.0006569212607091957,20000.0,-5000.0,63916.48182041124
928.0,465.8459850842977,529.1351526829958,-1.215897176275604,1.0272454920179825,-3.8430867554174384,0.0001745591462615776,-0.0021524225197536106,0.0006188887790777156,20000.0,-5000.0,63844.56783998191
929.0,464.6302959859687,530.1616881718948,-1.2154736139881948,1.0258004698340528,-3.842564605386477,0.0005097207198095603,1.8934005159153885e-05,0.00044670095712284286,20000.0,-5000.0,63772.916891471534
930.0,463.4150378563213,531.1867536226639,-1.2150352415383168,1.024305451582336,-3.842023584154189,0.00045203312431996287,-0.0005749111948529955,0.000449715630128468,20000.0,-5000.0,63701.53240237622
931.0,462.20022550289207,532.2102990750594,-1.2145820642676313,1.0227605101280801,-3.841463634136065,0.0009269022319986083,-0.0012680825568392535,0.0005435205361491497,20000.0,-5000.0,63630.41776029943
932.0,460.98587372778604,533.2322746429201,-1.2141140876976522,1.0211657207694316,-3.84088469568134,0.0016874706903552922,0.0002465998782903696,0.000428638268359621,20000.0,-5000.0,63559.57631289896
933.0,459.77199732749676,534.2526305165983,-1.2136313175306839,1.0195211612342518,-3.840286707061322,0.002203704691977868,-0.003228483930335425,0.0004888596713774724,20000.0,-5000.0,63489.01136784033
934.0,458.5586110927247,535.2713169653886,-1.2131337596491676,1.017826911675911,-3.839669604457541,0.0008270007501462522,-0.0017270897913349297,0.00070626141646269,20000.0,-5000.0,63418.72619275574
935.0,457.3457298081984,536.2882843399501,-1.212621420115596,1.0160830546698207,-3.839033321949696,0.0011329457920477106,-0.0013875719898346,0.0007260448690489174,20000.0,-5000.0,63348.72401520901
936.0,456.1333682524935,537.3034830747282,-1.212094305172684,1.014289675209227,-3.838377791502804,-0.000662574938473018,-0.002769373526650865,0.0005356578842296683,20000.0,-5000.0,63279.00802266623
937.0,454.92154119785306,538.3168636903686,-1.2115524212431694,1.012446860700777,-3.8377029429540626,0.00045785992506284097,-0.0015546981997869964,0.0007679862685832799,20000.0,-5000.0,63209.58136247223
938.0,453.71026341000714,539.3283767961298,-1.2109957749297848,1.010554700960597,-3.837008703999552,0.0015420683705531543,-0.0030678005795416858,0.0007600385091381632,20000.0,-5000.0,63140.44714183282
939.0,452.4995496479935,540.3379730922898,-1.2104243730150301,1.0086132882100856,-3.836295000180554,0.001479515511613165,-0.0012477071569051141,0.0009098147841430027,20000.0,-5000.0,63071.608427802625
940.0,451.2894146639771,541.3456033725499,-1.2098382224612578,1.0066227170708544,-3.8355617548689893,0.0008136276540475121,-0.0009147925499651567,0.0008132945356641944,20000.0,-5000.0,63003.068247278716
941.0,450.079873203071,542.3512185264315,-1.2092373304105877,1.0045830845604087,-3.834808889252951,0.001530243860590841,-0.0017808452759878225,0.0008933593763561568,20000.0,-5000.0,62934.82958699994
942.0,448.8709400031559,543.3547695416707,-1.2086217041846226,1.00249449008777,-3.83403632232196,0.001133461687718982,-0.004040216478631823,0.0008413369755962936,20000.0,-5000.0,62866.8953935518
943.0,447.66262979470173,544.356207506607,-1.207991351284619,1.000357035447962,-3.833243970851143,0.0018862137207608645,-0.003167445146904543,0.0009232228659409385,20000.0,-5000.0,62799.26857337696
944.0,446.45495730058667,545.3554836125667,-1.2073462793912313,0.998170824817521,-3.832431749385749,0.000953405054846332,-0.0016231509364612595,0.0006633527893671568,20000.0,-5000.0,62731.95199279161
945.0,445.24793723591927,546.352549156242,-1.2066864963644548,0.9959359647493784,-3.831599570224946,0.00029715415019485584,-0.0022370805071524544,0.0008271780911311778,20000.0,-5000.0,62664.94847800709
946.0,444.04158430785776,547.3473555420654,-1.2060120102435121,0.9936525641672915,-3.8307473434050805,0.0010311596171342751,-0.005109788232977801,0.0008574857744368061,20000.0,-5000.0,62598.260815157475
947.0,442.83591321543224,548.3398542845766,-1.2053228292467963,0.9913207343610679,-3.8298749766829703,-0.002351740266126003,-0.0010632547018261944,0.0008524019300138869,20000.0,-5000.0,62531.89175033251
948.0,441.63093864936417,549.3299970107876,-1.2046189617718142,0.9889405889807676,-3.828982375518363,0.0011094659080886937,-0.002262101584558577,0.0009575483782025557,20000.0,-5000.0,62465.84398961623
949.0,440.4266752918886,550.3177354625382,-1.20390041639493,0.9865122440313598,-3.82806944305636,-0.003069025068119465,-0.003304347958523057,0.0010014386640961998,20000.0,-5000.0,62400.12019913134
950.0,439.2231378165743,551.3030214988503,-1.2031672018713664,0.9840358178670385,-3.8271360801092413,-0.0010521198099830123,-0.0014655010625816004,0.000992038744716873,20000.0,-5000.0,62334.72300508884
951.0,438.0203408881459,552.2858070982722,-1.2024193271351749,0.9815114311851403,-3.826182185137765,0.0012251084388678812,-0.0032530502308715814,0.00094237568968045,20000.0,-5000.0,62269.654993843564
952.0,436.81829916230396,553.2660443612206,-1.2016568012989524,0.978939207020801,-3.825207654232609,0.0012665499826705587,-0.0033121752809073726,0.0008941030598120267,20000.0,-5000.0,62204.91871195524
953.0,435.617027285548,554.2436855123138,-1.2008796336538126,0.9763192707405892,-3.8242123810948723,-0.00042461916297655087,-0.00227098715535961,0.0011411060883325717,20000.0,-5000.0,62140.51666625508
954.0,434.41653989499633,555.2186829027017,-1.2000878336693006,0.9736517500364812,-3.8231962570164355,5.841674833150759e-05,-0.0008386966475589315,0.0010697668386792122,20000.0,-5000.0,62076.451323917936
955.0,433.2168516182094,556.1909890123868,-1.1992814109932795,0.9709367749197213,-3.82215917085995,0.002239300480406977,-0.0010498582117318233,0.0009219133742764906,20000.0,-5000.0,62012.72511254036
956.0,432.0179770730098,557.1605564525412,-1.1984603754517593,0.9681744777142853,-3.821101009038324,0.00032487191408979617,-0.0024117361889215224,0.0010448540419837715,20000.0,-5000.0,61949.34042022386
957.0,430.81993086730586,558.1273379678154,-1.1976247370487272,0.9653649930507413,-3.8200216554940862,0.003175913480930765,-0.0023520584174858993,0.0008748621136681985,20000.0,-5000.0,61886.29959566421
958.0,429.6227275989123,559.0912864386427,-1.196774505966232,0.9625084578594283,-3.8189209916779774,0.0008555253026163249,-0.0020567114030448515,0.0011157446916411848,20000.0,-5000.0,61823.60494824585
959.0,428.4263818553734,560.0523548835342,-1.1959096925640722,0.959605011363692,-3.8177988965274148,0.0012965190641297045,-0.0042342858632022536,0.001108389870441873,20000.0,-5000.0,61761.25874814263
960.0,427.2309082137842,561.01049646137,-1.1950303073797102,0.9566547950735185,-3.8166552464447467,0.0025684613542496385,-0.0023035169135473543,0.001083593698221499,20000.0,-5000.0,61699.263226423565
961.0,426.036321240614,561.9656644736813,-1.1941363611281872,0.9536579527782578,-3.8154899152747346,0.0010375094961279205,-0.0037836304785176878,0.0013717970021258664,20000.0,-5000.0,61637.62057516451
962.0,424.8426354915278,562.9178123669266,-1.1932278647019245,0.9506146305398033,-3.8143027742819995,-0.00012682442553619113,-0.0027352223503928816,0.0010554266453071247,20000.0,-5000.0,61576.33294756548
963.0,423.6498655112101,563.8668937347609,-1.1923048291706948,0.947524976685429,-3.8130936921279206,0.0008161661981903145,-0.003349345347435207,0.0013072980838855512,20000.0,-5000.0,61515.40245807362
964.0,422.4580258331864,564.8128623202974,-1.1913672657814232,0.9443891418003432,-3.811862534847154,0.0009077810169383735,-0.002637515984365792,0.0015121322735111424,20000.0,-5000.0,61454.8311825118
965.0,421.2671309796473,565.7556720183616,-1.1904151859579883,0.9412072787208672,-3.8106091658241725,-0.00046020693835697904,-0.0030819540452709554,0.001397493849937515,20000.0,-5000.0,61394.62115821276
966.0,420.07719546127043,566.6952768777392,-1.1894486013011658,0.9379795425265343,-3.809333445768904,0.0007077268654356993,-0.006447013620946109,0.001283074257147386,20000.0,-5000.0,61334.77438415924
967.0,418.88823377704495,567.6316311034146,-1.188467523588514,0.9347060905325293,-3.8080352326922737,0.00021632544444888466,-0.0031101554954201015,0.0011695726600668493,20000.0,-5000.0,61275.29282112945
968.0,417.7002604140934,568.5646890588042,-1.1874719647741188,0.9313870822822992,-3.806714381881615,0.0019642661539237575,-0.0026737686213993165,0.001164146663820156,20000.0,-5000.0,61216.178391848305
969.0,416.5132898474967,569.4944052679792,-1.186461936988593,0.9280226795397084,-3.8053707458754635,0.0010532577384589176,-0.002923184600196665,0.001304312721650933,20000.0,-5000.0,61157.43298114438
970.0,415.3273365401162,570.4207344178836,-1.1854374525387925,0.9246130462810243,-3.804004174438108,0.0007375558894438235,-0.003538870435083171,0.001293330564203213,20000.0,-5000.0,61099.05843611251
971.0,414.1424149424191,571.3436313605413,-1.1843985239077313,0.9211583486868449,-3.8026145145337678,0.0009356990120401357,-0.0017690473004391288,0.0013124803274593005,20000.0,-5000.0,61041.056566281906
972.0,412.95853949230076,572.2630511152573,-1.1833451637544385,0.9176587551343118,-3.8012016103006885,0.0012926503792530587,-0.003198080770368491,0.001384334296656268,20000.0,-5000.0,60983.42914379009
973.0,411.77572461491025,573.1789488708099,-1.1822773849137604,0.9141144361886973,-3.7997653030246883,0.0017165623921150395,-0.0031113483765669385,0.0014354709312130733,20000.0,-5000.0,60926.17790356238
974.0,410.59398472247324,574.0912799876347,-1.181195200396246,0.9105255645950479,-3.798305431112459,4.9527781546854525e-05,-0.002524629805763408,0.0015316181434134421,20000.0,-5000.0,60869.30454349694
975.0,409.41333421411775,575.0,-1.1800986233879769,0.9068923152699426,-3.796821830064727,2.035679352350799e-05,-0.0032781977058311527,0.0013427886732881582,20000.0,-5000.0,60812.81072465562
976.0,408.2337874756973,575.9050646181746,-1.178987667250425,0.9032148652928527,-3.7953143324489735,0.002267173568724628,-0.004633535924511911,0.0014353330596564922,20000.0,-5000.0,60756.69807146003
977.0,407.0553588796169,576.8064297305857,-1.1778623455201114,0.8994933938974441,-3.7937827678719973,0.00070360452170581,-0.006279633701933452,0.0015239790714075868,20000.0,-5000.0,60700.96817189372
978.0,405.87806278465706,577.7040514059695,-1.1767226719089479,0.8957280824631084,-3.792226962952132,-0.0003268889633991738,-0.004283418103053421,0.0015438877950603091,20000.0,-5000.0,60645.62257770932
979.0,404.701913535799,578.5978858955119,-1.1755686603033553,0.8919191145055834,-3.790646741291292,0.0016228063858571267,-0.0030392041526511706,0.0018191590736028097,20000.0,-5000.0,60590.66280464177
980.0,403.52692546405035,579.4878896349807,-1.1744003247646333,0.8880666756687674,-3.7890419234469763,0.0016574655603157455,-0.004241354359079107,0.0016458695389192691,20000.0,-5000.0,60536.090332626554
981.0,402.35311288626974,580.3740192468495,-1.173217679528534,0.8841709537151132,-3.78741232690369,-0.0004023841270587901,-0.0030839210435827592,0.0014429400723076895,20000.0,-5000.0,60481.90660602362
982.0,401.1804901049933,581.2562315424109,-1.1720207390052622,0.8802321385165328,-3.78575776604432,0.0014427768105220893,-0.003805565879524277,0.0017187465809713192,20000.0,-5000.0,60428.11303384698
983.0,400.0090714082592,582.1344835238825,-1.170809517779162,0.8762504220453593,-3.7840780521215502,0.001983472649200717,-0.0026632851808828222,0.0017597286311915763,20000.0,-5000.0,60374.71098999921
984.0,398.83887106943496,583.0087323865016,-1.1695840306085472,0.8722259983647405,-3.7823729932288117,0.0016220316083592305,-0.004352749551990093,0.0017023864478125988,20000.0,-5000.0,60321.701813511725
985.0,397.6699033470421,583.878935520612,-1.1683442924256155,0.8681590636195438,-3.780642394271382,0.0019042131346909594,-0.0036017005283564578,0.0015937187186256844,20000.0,-5000.0,60269.08680879026
986.0,396.5021824845837,584.7450505137407,-1.1670903183362498,0.8640498160264087,-3.7788860569370075,-0.0001995693395333933,-0.003604106360566999,0.0019862748359354278,20000.0,-5000.0,60216.86724586542
987.0,395.3357227103696,585.6070351526648,-1.1658221236196198,0.8598984558641405,-3.777103779666742,0.0016196294850100695,-0.002610420628488001,0.0016633116282942918,20000.0,-5000.0,60165.04436064891
988.0,394.1705382373445,586.464847425469,-1.1645397237283248,0.8557051854643305,-3.775295357625671,0.0009747240247325278,-0.0059892860636007236,0.001903146651229763,20000.0,-5000.0,60113.619355194474
989.0,393.006643262913,587.3184455235935,-1.1632431342880238,0.8514702092009543,-3.7734605826732768,0.0008015010179908818,-0.004732540416214644,0.001872746064651016,20000.0,-5000.0,60062.593397964294
990.0,391.84405196876844,588.1677878438709,-1.1619323710972083,0.8471937334808786,-3.7715992433342773,0.0022233525062611685,-0.0034145352488970373,0.001948877033762278,20000.0,-5000.0,60011.96762410032
991.0,390.68277852071856,589.0128329905552,-1.160607450127145,0.8428759667334589,-3.7697111247689383,0.002870662583330628,-0.0027303392498210276,0.0021122664605070507,20000.0,-5000.0,59961.74313570057
992.0,389.52283706851415,589.8535397773378,-1.1592683875215357,0.8385171194004784,-3.767796008743771,0.0032125434178761104,-0.004129570465852147,0.001998039354526943,20000.0,-5000.0,59911.92100210066
993.0,388.3642417456755,590.6898672293562,-1.1579151995964878,0.8341174039261432,-3.7658536736022423,0.002727842781960815,-0.004724499239094356,0.001887110594165557,20000.0,-5000.0,59862.50226015971
994.0,387.2070066693212,591.5217745851901,-1.156547902840174,0.8296770347462825,-3.7638838942353017,0.001260202579708773,-0.0036730694058363343,0.0021201100584988175,20000.0,-5000.0,59813.487914551566
995.0,386.05114593999514,592.3492212988488,-1.1551665139126328,0.8251962282782301,-3.761886442052406,0.0017553092886829426,-0.003597332826021523,0.0019335185031504924,20000.0,-5000.0,59764.87893806053
996.0,384.8966736414959,593.1721670417465,-1.1537710496456555,0.8206752029101381,-3.759861084952396,0.00220010601445902,-0.0049151275687906336,0.002059612631537221,20000.0,-5000.0,59716.67627188172
997.0,383.7436038407038,593.990571704669,-1.152361527042558,0.8161141789905173,-3.7578075872947885,0.0015425867074296618,-0.004237342133565091,0.0019081036768034936,20000.0,-5000.0,59668.880825926244
998.0,382.5919505874108,594.8043953997276,-1.1509379632779257,0.8115133788172102,-3.75572570987103,0.0015665903443479244,-0.0033926480260377465,0.0019686679444179123,20000.0,-5000.0,59621.493479130426
999.0,381.441727914148,595.6135984623035,-1.1495003756974143,0.8068730266266471,-3.7536152098762163,0.0023014194509882123,-0.0026936498332327478,0.002131276299416607,20000.0,-5000.0,59574.51507977003
1000.0,380.29294983601596,596.4181414529809,-1.1480487818175789,0.8021933485831028,-3.7514758408811595,0.0013969252048475363,-0.003926804667798251,0.0021993553735128912,20000.0,-5000.0,59527.946445778405
1001.0,379.1456303505128,597.2179851594697,-1.1465831993256188,0.7974745727674417,-3.749307352804597,0.0007139983795621696,-0.00469229853323843,0.0019730766572559105,20000.0,-5000.0,59481.78836506901
1002.0,377.9997834373647,598.0130905985158,-1.1451036460792636,0.792716929166204,-3.7471094918860013,0.00105541449386892,-0.004833207972729277,0.00227404800522163,20000.0,-5000.0,59436.04159586203
1003.0,376.8554230583543,598.8034190178021,-1.1436101401063468,0.7879206496602364,-3.7448820006587455,0.002159836579329873,-0.0042357032613611605,0.0021413084528470825,20000.0,-5000.0,59390.70686701515
1004.0,375.71256315715203,599.5889318978362,-1.1421026996047203,0.7830859680133244,-3.742624617923687,0.0015175120608366907,-0.004974082273568506,0.0024303916356923343,20000.0,-5000.0,59345.78487835812
1005.0,374.57121765914485,600.3695909538287,-1.1405813429421698,0.7782131198611069,-3.740337078723527,0.0018821756668348224,-0.004694557654323632,0.0022593146709052343,20000.0,-5000.0,59301.27630103134
1006.0,373.4314004712677,601.1453581375584,-1.1390460886559026,0.7733023426994237,-3.738019114317673,0.0022391782147290523,-0.006029974431787312,0.002194643221615716,20000.0,-5000.0,59257.181777827995
1007.0,372.29312548183304,601.9161956392276,-1.137496955452491,0.7683538758724353,-3.7356704521575,0.0011661710116023655,-0.0036180540332648604,0.002373504526745814,20000.0,-5000.0,59213.50192353997
1008.0,371.1564065603627,602.6820658893033,-1.1359339622076448,0.7633679605614816,-3.7332908158629143,0.002356527015602788,-0.006190483824403984,0.002282187788719459,20000.0,-5000.0,59170.23732530727
1009.0,370.02125755741775,603.4429315603505,-1.1343571279659557,0.7583448397731445,-3.7308799251993037,0.001977799141614614,-0.005491063161842484,0.002583264757091978,20000.0,-5000.0,59127.38854297064
1010.0,368.8876923044308,604.1987555688496,-1.1327664719406414,0.7532847583271405,-3.7284374960553044,0.0003131635447828963,-0.004976926608723895,0.0024584078234377426,20000.0,-5000.0,59084.956109427796
1011.0,367.7557246135365,604.9495010770048,-1.131162013513375,0.7481879628447814,-3.7259632404218728,0.0031115665098150743,-0.0030440986981855604,0.002471595911606574,20000.0,-5000.0,59042.9405309926
1012.0,366.62536827740405,605.6951314945392,-1.1295437722339443,0.7430547017366962,-3.7234568663720435,0.001104272046059332,-0.0055910235090327765,0.0025956173747222933,20000.0,-5000.0,59001.3422877573
1013.0,365.4966370690686,606.4356104804782,-1.1279117678200237,0.7378852251906665,-3.720918078041861,-8.267520175597926e-05,-0.0058802161741031275,0.0024311213844065423,20000.0,-5000.0,58960.16183395784
1014.0,364.369544741764,607.1709019449205,-1.1262660201572317,0.7326797851597462,-3.718346575612599,0.0005656046349709501,-0.0057962284079235435,0.0024289125188080556,20000.0,-5000.0,58919.3995983417
1015.0,363.2441050287541,607.9009700507977,-1.1246065492984485,0.727438635349813,-3.7157420552942493,0.0006042798669678147,-0.003533371259780435,0.0026715792141434836,20000.0,-5000.0,58879.0559845387
1016.0,362.1203316431671,608.6257792156201,-1.1229333754637025,0.7221620312070627,-3.713104209310149,0.00173428332692336,-0.008219471936457397,0.002518950588145076,20000.0,-5000.0,58839.13137143419
1017.0,360.9982382778267,609.3452941132118,-1.1212465190401701,0.716850229905674,-3.71043272588317,0.001408841205803966,-0.0063722706928351506,0.0025527040336806865,20000.0,-5000.0,58799.62611354457
1018.0,359.87783860508677,610.0594796754315,-1.1195460005816642,0.7115034903354172,-3.7077272892236826,0.0013569825675482708,-0.002523122155539257,0.0028258401014676247,20000.0,-5000.0,58760.54054139528
1019.0,358.7591462766634,610.7683010938827,-1.1178318408084067,0.7061220730888067,-3.7049875795188187,0.002365554416617338,-0.004784017591291292,0.002821808104871884,20000.0,-5000.0,58721.87496190083
1020.0,357.64217492346995,611.4717238216091,-1.1161040606069719,0.7007062404485964,-3.702213272923699,0.002088102030474904,-0.0065833011539812875,0.002637029596595828,20000.0,-5000.0,58683.62965874664
1021.0,356.52693815544944,612.1697135747798,-1.1143626810297746,0.695256256374762,-3.6994040415544314,0.002076906577893847,-0.005510528064264699,0.002750450026864799,20000.0,-5000.0,58645.8048927732
1022.0,355.4134495614104,612.8622363343586,-1.112607723294957,0.6897723864918248,-3.696559553483215,0.0021880201372903646,-0.005430516126869201,0.002750751811958191,20000.0,-5000.0,58608.400902361514
1023.0,354.30172270885953,613.5492583477635,-1.1108392087862171,0.6842548980759489,-3.6936794727354822,0.0024161560179663893,-0.0046540640982783875,0.0031172687276048703,20000.0,-5000.0,58571.41790382024
1024.0,353.19177114383797,614.2307461305105,-1.1090571590521563,0.6787040600415821,-3.6907634592892267,-0.000403786042497569,-0.0036540153208723934,0.0030459656701482068,20000.0,-5000.0,58534.856091774476
1025.0,352.0836083907552,614.9066664678467,-1.1072615958067047,0.6731201429289513,-3.6878111690768773,0.0014232377730321653,-0.005196167647912988,0.0029186647503191914,20000.0,-5000.0,58498.71563955564
1026.0,350.97724795222456,615.5769864163684,-1.1054525409281268,0.667503418890135,-3.68482225398937,-0.0004519608553485749,-0.006194452675174213,0.0030785137511065487,20000.0,-5000.0,58462.99669959228
1027.0,349.87270330889896,616.2416733056269,-1.1036300164591921,0.6618541616763309,-3.6817963618832388,0.0018667559767368829,-0.004846698434284247,0.0028771871309849865,20000.0,-5000.0,58427.69940380262
1028.0,348.7699879193062,616.9006947397211,-1.1017940446067769,0.6561726466244977,-3.6787331365903757,0.0018378653620284662,-0.006423794670127335,0.0029990584178172766,20000.0,-5000.0,58392.823863987054
1029.0,347.6691152196854,617.5540185988759,-1.099944647741637,0.6504591506435986,-3.6756322179304632,0.002943610912380955,-0.006804175592331679,0.003132888965485738,20000.0,-5000.0,58358.37017222198
1030.0,346.5700986238229,618.2016130410083,-1.0980818483980954,0.6447139522013003,-3.6724932417269094,0.0031048098878126273,-0.0075914829403980165,0.003214000393298192,20000.0,-5000.0,58324.338401254005
1031.0,345.4729515228892,618.8434465032785,-1.096205669273786,0.6389373313106148,-3.669315839826061,0.002093774518719851,-0.007420163253629474,0.0031847730402435313,20000.0,-5000.0,58290.72860489451
1032.0,344.37768728527533,619.4794877036295,-1.0943161332292846,0.6331295695157451,-3.6660996401194272,0.0013757512637005524,-0.00675563021344997,0.00326639482229732,20000.0,-5000.0,58257.540818414505
1033.0,343.28431925643065,620.10970564231,-1.0924132632880514,0.6272909498788408,-3.6628442665700875,0.002414166747308715,-0.0070789870193222835,0.003284818208437251,20000.0,-5000.0,58224.77505893973
1034.0,342.1928607586992,620.7340696033872,-1.0904970826359772,0.621421756966015,-3.6595493392426284,0.0013737095849184588,-0.0055585228259857344,0.0032947084706737035,20000.0,-5000.0,58192.43132584544
1035.0,341.1033250911587,621.352549156242,-1.0885676146210983,0.6155222768334738,-3.656214474337156,0.0019346513716916917,-0.0071620405527931235,0.00331847916870146,20000.0,-5000.0,58160.50960115135
1036.0,340.01572552945703,621.9651141570541,-1.0866248827533695,0.6095927970135904,-3.652839284227517,0.002975083923844239,-0.009214226923977796,0.003342941613030016,20000.0,-5000.0,58129.009849915936
1037.0,338.93007532565196,622.5717347502692,-1.0846689107043233,0.6036336065007504,-3.6494233775038762,0.0013824130707119344,-0.007059727879043394,0.0034650868036777134,20000.0,-5000.0,58097.93202063047
